# Rådata, tur 06c13078-f714-463b-bf52-722649dfb574 (Tom, bil, >17 min-turen, 2026-09-11 14:58–15:20 UTC)
# Exporterad ur gps_points 2026-09-11. 1305 fixar, alla med rådata, ingen lucka > 7 s. T0 = 2026-09-11 14:58:19.643+00
# Kolumner: ms_sedan_start,raw_lat*1e6,raw_lng*1e6,enhetsfart_kn*100,kurs_grader,accuracy_m ; radskiljare ';'
# Sparat i databasen: distance 17.45 NM (∫Doppler), distanceSmoothedNM 17.77, distanceRawNM 17.61, average 49.0, max 82.5, duration_seconds 1306.
# Facit mot bil: bilens Trip 2 nollställdes före start och fotades STILLASTÅENDE (0 mph) efter spara: 20.5 mi = 17.81 NM (avrundning 20.45–20.55 mi → 17.77–17.86 NM).
# Bilens vägmätare har egen okänd kalibrering (typiskt ±1–2 %). Första ~12 s och sista ~25 s stilla (0 kn).
327193,36985579,-86012595,3940,17,10;328195,36985757,-86012530,3940,17,10;329196,36985933,-86012462,3940,16,10;
330198,36986103,-86012397,3830,16,10;331197,36986265,-86012339,3610,16,10;332198,36986421,-86012288,3450,16,10;
333199,36986571,-86012240,3340,15,10;334198,36986712,-86012190,3130,15,10;335198,36986846,-86012139,3020,17,10;
336200,36986977,-86012088,2910,17,10;337200,36987102,-86012040,2800,16,10;338202,36987219,-86011999,2640,14,10;
339202,36987315,-86011970,2210,11,10;340203,36987386,-86011950,1610,11,10;341203,36987431,-86011938,1070,9,10;
342204,36987451,-86011933,530,9,10;343205,36987463,-86011930,210,5,10;344206,36987493,-86011919,530,17,10;
345206,36987530,-86011888,910,41,10;346207,36987555,-86011822,1180,71,10;347206,36987566,-86011717,1610,88,10;
348206,36987567,-86011585,2150,87,10;349209,36987572,-86011424,2640,87,10;350209,36987578,-86011241,3070,87,10;
351209,36987585,-86011038,3400,88,10;352210,36987591,-86010821,3660,88,10;353210,36987593,-86010593,3830,89,10;
354211,36987598,-86010357,3990,89,10;355211,36987605,-86010112,4150,88,10;356212,36987614,-86009858,4310,88,10;
357212,36987620,-86009599,4420,88,10;358213,36987625,-86009336,4480,88,10;359214,36987631,-86009081,4370,88,10;
360215,36987640,-86008832,4310,88,10;361215,36987632,-86008584,4210,88,10;362215,36987650,-86008335,4210,83,10;
363218,36987679,-86008087,4260,80,10;364219,36987720,-86007839,4310,78,10;365218,36987765,-86007586,4370,76,10;
366218,36987822,-86007332,4480,73,10;367222,36987895,-86007079,4530,69,10;368223,36987975,-86006831,4580,68,10;
369224,36988061,-86006584,4580,67,10;370224,36988147,-86006335,4640,67,10;371225,36988233,-86006081,4690,67,10;
372227,36988319,-86005825,4750,67,10;373227,36988406,-86005564,4850,69,10;374227,36988488,-86005295,4910,70,10;
375227,36988562,-86005020,5020,74,10;376229,36988621,-86004733,5070,79,10;377228,36988664,-86004436,5180,80,10;
378229,36988690,-86004134,5230,85,10;379230,36988697,-86003829,5230,90,10;380230,36988687,-86003517,5340,95,10;
381231,36988660,-86003199,5500,97,10;382232,36988617,-86002887,5450,101,10;383232,36988554,-86002578,5450,105,10;
384234,36988471,-86002271,5610,111,10;385234,36988382,-86001953,5720,112,10;386235,36988267,-86001636,5930,115,10;
387236,36988150,-86001310,6090,115,10;388237,36988028,-86000975,6260,115,10;389238,36987902,-86000634,6420,115,10;
390240,36987762,-86000302,6420,115,10;391242,36987641,-85999968,6310,114,10;392243,36987523,-85999640,6200,114,10;
393243,36987405,-85999315,6090,114,10;394244,36987290,-85998994,6040,114,10;395246,36987191,-85998670,5930,114,10;
396247,36987076,-85998359,5880,114,10;397248,36986964,-85998053,5770,115,10;398248,36986852,-85997749,5720,115,10;
399250,36986744,-85997452,5610,114,10;400250,36986638,-85997161,5500,114,10;401251,36986535,-85996876,5390,114,10;
402250,36986434,-85996598,5230,114,10;403252,36986335,-85996326,5180,115,10;404252,36986239,-85996060,5020,114,10;
405254,36986145,-85995800,4910,114,10;406254,36986054,-85995546,4800,115,10;407255,36985951,-85995307,4690,114,10;
408255,36985870,-85995063,4530,111,10;409256,36985802,-85994817,4420,108,10;410256,36985763,-85994568,4370,100,10;
411256,36985728,-85994325,4260,97,10;412256,36985707,-85994077,4260,94,10;413260,36985693,-85993821,4370,94,10;
414260,36985680,-85993554,4530,93,10;415260,36985668,-85993276,4750,93,10;416261,36985658,-85992985,4960,93,10;
417261,36985647,-85992681,5180,93,10;418260,36985635,-85992366,5390,93,10;419260,36985622,-85992051,5450,93,10;
420262,36985610,-85991736,5450,93,10;421263,36985598,-85991422,5390,92,10;422263,36985593,-85991106,5450,91,10;
423263,36985591,-85990793,5390,90,10;424263,36985576,-85990490,5290,89,10;425263,36985582,-85990198,5020,88,10;
426264,36985591,-85989916,4850,87,10;427266,36985607,-85989644,4690,85,10;428266,36985640,-85989384,4580,85,10;
429267,36985643,-85989126,4480,84,10;430269,36985685,-85988871,4480,83,10;431269,36985715,-85988612,4480,81,10;
432270,36985734,-85988352,4530,80,10;433271,36985791,-85988093,4580,79,10;434273,36985816,-85987826,4640,79,10;
435274,36985875,-85987571,4580,78,10;436277,36985902,-85987312,4480,78,10;437275,36985944,-85987058,4480,78,10;
438277,36985985,-85986807,4310,79,10;439277,36986025,-85986556,4370,79,10;440277,36986063,-85986308,4370,79,10;
441279,36986120,-85986069,4260,78,10;442280,36986162,-85985826,4260,77,10;443282,36986211,-85985587,4260,74,10;
444282,36986277,-85985352,4260,69,10;445282,36986363,-85985116,4420,62,10;446283,36986465,-85984885,4530,60,10;
