# Rådata, tur 828d8cbc-9bc8-431f-8b08-5b19b4510852 (Tom, bil, 12 NM-turen, 2026-09-11 00:47–01:06 UTC)
# Exporterad ur gps_points 2026-09-11. 1081 fixar, alla med rådata. T0 = 2026-09-11 00:47:53.534+00
# Kolumner: ms_sedan_start,raw_lat*1e6,raw_lng*1e6,enhetsfart_kn*100,kurs_grader,accuracy_m ; radskiljare ';'
# Sparat i databasen: distance 12.41 NM (summa utjämnade positioner, före beslutet 11/9), average 41.1, max 71.2, duration_seconds 1081.
# Facit mot bil: bilens Trip 2 fotades 50–110 s efter spara i 54–82 mph (16,4 mi) — ogiltigt som facit. Skärm på hela turen: 1 Hz, ingen lucka > 5 s.
634532,37068911,-86211491,4310,178,10;635532,37068708,-86211485,4310,178,10;636533,37068506,-86211479,4310,178,10;
637533,37068300,-86211473,4310,178,10;638534,37068091,-86211466,4370,179,10;639535,37067875,-86211460,4530,179,10;
640537,37067655,-86211453,4640,179,10;641542,37067433,-86211446,4690,179,10;642540,37067207,-86211441,4800,179,10;
643543,37066980,-86211436,4800,179,10;644542,37066751,-86211431,4850,179,10;645541,37066523,-86211425,4910,179,10;
646544,37066294,-86211418,4910,179,10;647544,37066063,-86211411,4910,179,10;648546,37065597,-86211398,5020,179,10;
649545,37065355,-86211391,5070,179,10;650546,37065123,-86211386,5070,179,10;651545,37064893,-86211380,5020,179,10;
652548,37064667,-86211375,4910,179,10;653551,37064447,-86211371,4850,179,10;654551,37064219,-86211366,4800,179,10;
655548,37064001,-86211360,4750,179,10;656550,37063782,-86211355,4690,179,10;657551,37063567,-86211351,4690,179,10;
658552,37063349,-86211349,4580,179,10;659552,37063128,-86211350,4640,180,10;660553,37062905,-86211352,4690,181,10;
661553,37062681,-86211360,4800,181,10;662554,37062461,-86211365,4800,181,10;663557,37062246,-86211363,4750,180,10;
664559,37062036,-86211358,4580,179,10;665560,37061829,-86211348,4480,177,10;666561,37061623,-86211340,4420,177,10;
667559,37061421,-86211332,4420,177,10;668466,37061421,-86211332,4340,178,10;668558,37061221,-86211325,4310,178,10;
669558,37061018,-86211316,4310,178,10;670559,37060814,-86211304,4370,178,10;671560,37060611,-86211291,4370,177,10;
672559,37060406,-86211278,4370,177,10;673561,37060203,-86211266,4370,177,10;674564,37059999,-86211254,4370,177,10;
675563,37059796,-86211242,4370,177,10;676564,37059591,-86211230,4370,177,10;677565,37059388,-86211219,4370,177,10;
678563,37059184,-86211206,4370,177,10;679565,37058983,-86211194,4370,178,10;680566,37058785,-86211182,4310,178,10;
681567,37058594,-86211172,4260,178,10;682569,37058416,-86211165,4040,178,10;683569,37058256,-86211159,3770,178,10;
684568,37058121,-86211153,3400,178,10;685570,37058013,-86211145,2800,178,10;686568,37057925,-86211134,2260,172,10;
687569,37057858,-86211105,1830,165,10;688569,37057799,-86211066,1510,142,10;689571,37057750,-86211018,1400,142,10;
690568,37057767,-86210880,1450,94,10;691466,37057767,-86210880,2019,92,10;691568,37057769,-86210767,1610,92,10;
692568,37057772,-86210637,1940,88,10;693569,37057779,-86210490,2260,89,10;694569,37057783,-86210330,2480,89,10;
695569,37057790,-86210157,2750,89,10;696574,37057797,-86209975,2960,89,10;697569,37057802,-86209784,3130,89,10;
698569,37057806,-86209586,3290,89,10;699569,37057793,-86209383,3400,89,10;700570,37057813,-86209174,3500,89,10;
701569,37057817,-86208967,3560,89,10;702569,37057821,-86208765,3560,89,10;703570,37057826,-86208571,3450,88,10;
704570,37057830,-86208392,3290,88,10;705571,37057835,-86208234,3020,88,10;706571,37057820,-86208088,2690,90,10;
707572,37057836,-86207960,2480,90,10;708573,37057825,-86207858,2150,92,10;709574,37057799,-86207783,1720,92,10;
710575,37057761,-86207731,1340,123,10;711573,37057744,-86207699,1180,144,10;712574,37057640,-86207695,1240,186,10;
713467,37057640,-86207695,1991,186,10;713575,37057553,-86207709,1510,185,10;714575,37057447,-86207728,1940,188,10;
715574,37057328,-86207747,2320,187,10;716573,37057202,-86207763,2590,186,10;717574,37057075,-86207781,2690,187,10;
718575,37056944,-86207801,2750,187,10;719574,37056811,-86207823,2800,187,10;720573,37056678,-86207845,2860,187,10;
721575,37056544,-86207866,2860,187,10;722575,37056411,-86207885,2860,187,10;723576,37056280,-86207902,2860,187,10;
724575,37056150,-86207921,2800,187,10;725578,37056013,-86207938,2800,187,10;726579,37055870,-86207958,2910,187,10;
727578,37055722,-86207980,3070,187,10;728585,37055573,-86208000,3180,187,10;729580,37055422,-86208021,3180,187,10;
730579,37055266,-86208042,3230,187,10;731578,37055109,-86208065,3340,186,10;732578,37054953,-86208089,3400,186,10;
733580,37054799,-86208113,3340,187,10;734579,37054647,-86208136,3290,187,10;735578,37054496,-86208159,3230,187,10;
736579,37054344,-86208181,3230,187,10;737578,37054191,-86208201,3230,187,10;738579,37054037,-86208221,3290,187,10;
739579,37053884,-86208242,3290,187,10;740579,37053731,-86208262,3290,187,10;741578,37053576,-86208284,3290,187,10;
742579,37053422,-86208309,3290,187,10;743580,37053268,-86208334,3340,187,10;744580,37053118,-86208357,3290,186,10;
745580,37052970,-86208382,3230,188,10;746580,37052819,-86208407,3180,188,10;747580,37052660,-86208433,3290,188,10;
748581,37052493,-86208460,3450,188,10;749582,37052321,-86208487,3610,188,10;750582,37052155,-86208516,3720,188,10;
751584,37052013,-86208543,3500,188,10;752583,37051904,-86208567,2960,189,10;753582,37051805,-86208590,2320,190,10;
754585,37051698,-86208616,2150,191,10;755584,37051575,-86208650,2320,192,10;756585,37051443,-86208685,2750,191,10;
757585,37051310,-86208714,2860,191,10;758586,37051168,-86208740,2910,190,10;759587,37051019,-86208764,3070,188,10;
760587,37050865,-86208789,3230,188,10;761586,37050710,-86208815,3340,188,10;762587,37050551,-86208842,3340,188,10;
763586,37050387,-86208869,3400,187,10;764588,37050219,-86208895,3500,187,10;765585,37050049,-86208921,3610,187,10;
766586,37049878,-86208947,3660,187,10;767587,37049710,-86208974,3660,187,10;768586,37049547,-86209000,3610,187,10;
769586,37049398,-86209022,3450,187,10;770588,37049264,-86209041,3180,187,10;771588,37049147,-86209060,2860,187,10;
772586,37049040,-86209077,2480,187,10;773587,37048934,-86209093,2260,187,10;774587,37048823,-86209110,2260,186,10;
775589,37048704,-86209128,2370,187,10;776588,37048579,-86209149,2530,187,10;777589,37048448,-86209172,2690,188,10;
778590,37048311,-86209196,2800,188,10;779590,37048169,-86209220,2960,188,10;780591,37048030,-86209242,3020,187,10;
781594,37047893,-86209264,2960,187,10;782593,37047744,-86209289,2960,188,10;783594,37047612,-86209311,2910,188,10;
784595,37047481,-86209332,2860,188,10;785595,37047350,-86209353,2800,188,10;786595,37047219,-86209375,2800,188,10;
787594,37047084,-86209399,2860,188,10;788594,37046951,-86209423,2910,188,10;789597,37046815,-86209447,2860,188,10;
790597,37046670,-86209473,2910,187,10;791598,37046523,-86209497,3130,187,10;792598,37046381,-86209519,3180,186,10;
793602,37046250,-86209539,3020,186,10;794599,37046126,-86209557,2800,184,10;795599,37046006,-86209573,2640,184,10;
796600,37045891,-86209588,2530,184,10;797599,37045785,-86209600,2420,184,10;798602,37045681,-86209610,2260,184,10;
799603,37045581,-86209617,2210,184,10;800603,37045483,-86209625,2150,184,10;801603,37045387,-86209636,2100,184,10;
802603,37045293,-86209646,2050,185,10;803605,37045198,-86209655,1990,185,10;804606,37045106,-86209661,1990,184,10;
805606,37045016,-86209666,1940,184,10;806606,37044925,-86209673,1880,184,10;807609,37044834,-86209681,1940,184,10;
808610,37044710,-86209692,2150,183,10;809612,37044584,-86209703,2420,183,10;810613,37044447,-86209714,2640,184,10;
811612,37044305,-86209723,2910,182,10;812612,37044163,-86209731,3020,184,10;813611,37044020,-86209741,3020,183,10;
814612,37043869,-86209750,3020,183,10;815615,37043716,-86209758,3230,183,10;816613,37043569,-86209768,3230,184,10;
817615,37043433,-86209777,3130,184,10;818636,37043315,-86209783,2910,184,10;819615,37043217,-86209788,2530,184,10;
820615,37043133,-86209792,2100,184,10;821616,37043072,-86209796,1780,184,10;822619,37043031,-86209800,1290,184,10;
823617,37043009,-86209802,860,184,10;824618,37043001,-86209802,430,184,10;825621,37042992,-86209803,100,184,10;
826620,37042964,-86209805,160,184,10;827618,37042908,-86209810,530,184,10;828619,37042831,-86209815,1180,183,10;
829621,37042730,-86209821,1670,183,10;830619,37042613,-86209828,2150,184,10;831620,37042479,-86209836,2480,183,10;
832620,37042338,-86209846,2800,184,10;833620,37042202,-86209856,3020,184,10;834620,37042075,-86209865,2910,184,10;
835623,37041965,-86209873,2690,184,10;836620,37041877,-86209880,2370,184,10;837621,37041812,-86209885,1880,183,10;
838623,37041763,-86209889,1340,183,10;839622,37041727,-86209892,1020,183,10;840627,37041709,-86209894,750,183,10;
841624,37041704,-86209894,370,183,10;842622,37041704,-86209894,50,183,10;843622,37041704,-86209894,0,183,10;
844623,37041704,-86209894,0,183,10;845621,37041704,-86209894,0,183,10;846624,37041704,-86209894,0,183,10;
847622,37041704,-86209894,0,183,10;848623,37041704,-86209894,0,183,10;849625,37041704,-86209894,0,183,10;
850625,37041704,-86209894,0,183,10;851626,37041704,-86209894,0,183,10;852627,37041704,-86209894,0,183,10;
853628,37041704,-86209894,0,183,10;854627,37041704,-86209894,0,183,10;855627,37041704,-86209894,0,183,10;
856627,37041700,-86209894,0,183,10;857626,37041685,-86209896,50,183,10;858626,37041658,-86209898,320,183,10;
859627,37041620,-86209898,530,183,10;860627,37041573,-86209888,800,183,10;861631,37041522,-86209905,1020,183,10;
862631,37041470,-86209798,1240,130,10;863628,37041436,-86209711,1450,118,10;864631,37041420,-86209593,1670,98,10;
865630,37041411,-86209460,1990,100,10;866630,37041452,-86209301,2320,77,10;867630,37041478,-86209122,2690,77,10;
868632,37041507,-86208924,3130,78,10;869632,37041540,-86208710,3450,79,10;870634,37041575,-86208485,3720,79,10;
871632,37041610,-86208249,3940,79,10;872634,37041644,-86208012,4100,80,10;873635,37041677,-86207772,4100,80,10;
874636,37041708,-86207525,4150,80,10;875635,37041732,-86207272,4260,85,10;876636,37041748,-86207011,4370,89,10;
877636,37041751,-86206745,4480,91,10;878638,37041785,-86206481,4530,80,10;879636,37041740,-86206194,4690,94,10;
880641,37041728,-86205911,4750,94,10;881639,37041715,-86205624,4910,94,10;882642,37041701,-86205339,4910,94,10;
883642,37041687,-86205055,4910,94,10;884643,37041675,-86204772,4850,94,10;885643,37041666,-86204486,4850,94,10;
886643,37041660,-86204197,4910,94,10;887643,37041653,-86203901,4960,94,10;888644,37041647,-86203597,5070,94,10;
889645,37041642,-86203280,5230,94,10;890647,37041634,-86202951,5450,94,10;891646,37041622,-86202613,5660,94,10;
892646,37041608,-86202270,5830,93,10;893648,37041593,-86201920,5930,93,10;894648,37041577,-86201570,5990,93,10;
895648,37041560,-86201218,6040,93,10;896650,37041542,-86200863,6090,94,10;897650,37041523,-86200504,6090,94,10;
898651,37041503,-86200143,6200,94,10;899651,37041485,-86199778,6200,94,10;900651,37041469,-86199413,6260,94,10;
901653,37041451,-86199052,6260,94,10;902652,37041433,-86198692,6200,94,10;903652,37041415,-86198331,6200,94,10;
904652,37041397,-86197970,6200,94,10;905653,37041378,-86197608,6200,94,10;906653,37041358,-86197245,6260,94,10;
907655,37041340,-86196878,6260,94,10;908654,37041321,-86196509,6310,94,10;909656,37041303,-86196139,6360,94,10;
910655,37041283,-86195768,6360,94,10;911655,37041261,-86195396,6420,94,10;912655,37041242,-86195027,6420,94,10;
913656,37041226,-86194664,6360,94,10;914659,37041208,-86194298,6260,94,10;915659,37041190,-86193934,6260,94,10;
916659,37041171,-86193570,6260,94,10;917658,37041152,-86193208,6260,94,10;918659,37041133,-86192847,6260,94,10;
919660,37041113,-86192487,6200,94,10;920660,37041096,-86192129,6200,94,10;921661,37041078,-86191769,6200,94,10;
922661,37041060,-86191414,6200,94,10;923660,37041041,-86191052,6090,94,10;924662,37041022,-86190692,6200,94,10;
925663,37041004,-86190333,6200,94,10;926663,37040987,-86189975,6150,93,10;927663,37040971,-86189614,6200,93,10;
928664,37040958,-86189255,6200,93,10;929664,37040946,-86188895,6200,92,10;930664,37040936,-86188535,6200,91,10;
931666,37040929,-86188173,6200,91,10;932667,37040927,-86187812,6200,91,10;933667,37040927,-86187449,6260,90,10;
934667,37040930,-86187086,6200,89,10;935667,37040935,-86186723,6260,88,10;936666,37040942,-86186358,6260,88,10;
937666,37040953,-86185993,6260,88,10;938667,37040966,-86185629,6260,87,10;939668,37040981,-86185263,6260,87,10;
940668,37040999,-86184898,6260,86,10;941668,37041019,-86184532,6310,86,10;942670,37041043,-86184166,6310,85,10;
943671,37041071,-86183800,6310,84,10;944671,37041101,-86183434,6310,84,10;945671,37041132,-86183068,6310,83,10;
946674,37041166,-86182702,6360,82,10;947675,37041201,-86182336,6360,82,10;948675,37041241,-86181968,6310,82,10;
949676,37041285,-86181598,6420,81,10;950677,37041333,-86181225,6420,81,10;951676,37041387,-86180843,6470,80,10;
952676,37041443,-86180456,6690,79,10;953676,37041503,-86180066,6800,79,10;954676,37041565,-86179678,6850,78,10;
955676,37041630,-86179296,6800,78,10;956676,37041696,-86178918,6740,77,10;957676,37041765,-86178538,6640,77,10;
958680,37041838,-86178157,6690,76,10;959678,37041914,-86177774,6740,76,10;960680,37041994,-86177391,6740,75,10;
961681,37042079,-86177005,6800,74,10;962681,37042167,-86176622,6850,74,10;963681,37042258,-86176243,6850,73,10;
964683,37042351,-86175864,6800,73,10;965683,37042445,-86175483,6800,73,10;966683,37042537,-86175098,6850,74,10;
967684,37042630,-86174709,6910,74,10;968683,37042724,-86174317,6960,74,10;969685,37042817,-86173928,7010,73,10;
970684,37042910,-86173540,7010,73,10;971686,37043002,-86173155,6960,73,10;972686,37043094,-86172769,6960,74,10;
973687,37043187,-86172383,6910,74,10;974688,37043280,-86171993,6960,73,10;975688,37043374,-86171600,7010,73,10;
976687,37043468,-86171207,7010,73,10;977687,37043560,-86170814,7070,73,10;978688,37043653,-86170423,7010,73,10;
979690,37043747,-86170031,7010,74,10;980688,37043841,-86169641,7070,74,10;981690,37043934,-86169252,7010,74,10;
982693,37044026,-86168866,7010,73,10;983694,37044116,-86168482,6910,73,10;984695,37044208,-86168098,6910,73,10;
985699,37044298,-86167710,6910,73,10;986699,37044391,-86167320,6960,74,10;987699,37044484,-86166928,6960,74,10;
988699,37044576,-86166533,7070,74,10;989699,37044669,-86166142,7070,74,10;990700,37044761,-86165751,7070,74,10;
991704,37044853,-86165359,7010,74,10;992703,37044945,-86164965,7070,74,10;993705,37045039,-86164570,7070,74,10;
994704,37045135,-86164173,7120,74,10;995704,37045229,-86163775,7120,74,10;996466,37045229,-86163775,7148,74,10;
997705,37045414,-86162985,7120,73,10;998705,37045504,-86162593,7070,74,10;999707,37045595,-86162206,7010,74,10;
1000707,37045686,-86161822,6910,74,10;1001708,37045776,-86161440,6850,74,10;1002707,37045866,-86161060,6850,73,10;
1003708,37045956,-86160680,6850,73,10;1004708,37046046,-86160303,6800,74,10;1005708,37046134,-86159927,6740,73,10;
1006708,37046222,-86159551,6740,73,10;1007709,37046309,-86159176,6740,74,10;1008710,37046397,-86158803,6690,73,10;
1009711,37046485,-86158432,6690,73,10;1010714,37046574,-86158061,6690,74,10;1011717,37046664,-86157691,6640,73,10;
1012715,37046752,-86157321,6640,73,10;1013715,37046840,-86156951,6640,74,10;1014716,37046927,-86156581,6640,74,10;
1015716,37047015,-86156211,6640,74,10;1016721,37047102,-86155842,6640,74,10;1017722,37047188,-86155475,6640,74,10;
1018721,37047274,-86155109,6580,74,10;1019722,37047360,-86154744,6530,74,10;1020721,37047446,-86154380,6530,74,10;
1021721,37047530,-86154016,6530,74,10;1022721,37047615,-86153654,6530,74,10;1023720,37047703,-86153291,6530,74,10;
1024721,37047789,-86152931,6530,74,10;1025723,37047876,-86152570,6470,73,10;1026721,37047963,-86152206,6470,74,10;
1027724,37048048,-86151842,6530,74,10;1028722,37048134,-86151475,6530,73,10;1029725,37048220,-86151107,6580,74,10;
1030726,37048306,-86150736,6640,74,10;1031726,37048394,-86150366,6640,73,10;1032725,37048481,-86149992,6690,74,10;
1033728,37048568,-86149617,6690,74,10;1034730,37048651,-86149240,6690,75,10;1035729,37048733,-86148860,6740,75,10;
1036729,37048815,-86148480,6800,75,10;1037729,37048895,-86148102,6740,75,10;1038730,37048976,-86147721,6740,75,10;
1039731,37049057,-86147339,6740,75,10;1040729,37049138,-86146956,6800,75,10;1041731,37049220,-86146571,6800,75,10;
1042731,37049301,-86146187,6800,75,10;1043732,37049383,-86145803,6850,75,10;1044733,37049465,-86145417,6850,75,10;
1045733,37049546,-86145029,6850,75,10;1046733,37049628,-86144642,6910,75,10;1047734,37049711,-86144256,6910,75,10;
1048736,37049794,-86143868,6910,75,10;1049735,37049877,-86143481,6910,75,10;1050737,37049961,-86143093,6910,75,10;
1051738,37050047,-86142705,6910,75,10;1052737,37050136,-86142318,6960,73,10;1053738,37050231,-86141936,6910,72,10;
1054740,37050331,-86141555,6910,72,10;1055740,37050438,-86141173,6910,70,10;1056741,37050553,-86140791,6960,69,10;
1057744,37050675,-86140409,7010,68,10;1058741,37050804,-86140025,7120,67,10;1059741,37050941,-86139643,7180,65,10;
1060741,37051081,-86139268,7230,65,10;1061741,37051228,-86138893,7120,63,10;1062742,37051383,-86138526,7180,61,10;
1063745,37051541,-86138166,7120,62,10;1064744,37051700,-86137808,7070,61,10;1065744,37051860,-86137448,7010,61,10;
1066746,37052018,-86137086,7070,61,10;1067744,37052175,-86136725,7070,61,10;1068745,37052330,-86136366,7070,62,10;
1069746,37052482,-86136015,6960,62,10;1070748,37052633,-86135669,6910,62,10;1071749,37052782,-86135333,6740,61,10;
1072750,37052927,-86135004,6580,61,10;1073750,37053071,-86134680,6470,61,10;1074751,37053211,-86134358,6360,61,10;
1075751,37053350,-86134038,6310,61,10;1076751,37053488,-86133723,6200,62,10;1077753,37053625,-86133413,6150,61,10;
1078751,37053761,-86133106,6090,61,10;1079752,37053896,-86132796,5990,62,10;1080752,37054034,-86132483,6040,62,10;
1081753,37054171,-86132165,6150,62,10;
